Date,Adj Close,Close,High,Low,Open,Volume,News
2011-03-03,0.4785221517086029,0.5217499732971191,0.5337499976158142,0.5059999823570251,0.5307499766349792,1593704000.0,Nvidia Goes Negative (NVDA)
2011-03-04,0.47600001096725464,0.5189999938011169,0.5274999737739563,0.5132499933242798,0.5222499966621399,959760000.0,
2011-03-05,0.47378357251485187,0.5165833234786987,0.5264999866485596,0.5084166626135508,0.5224166711171468,979553333.3333334,
2011-03-06,0.47156713406244916,0.5141666531562805,0.5254999995231628,0.5035833319028219,0.5225833455721537,999346666.6666666,
2011-03-07,0.4693506956100464,0.5117499828338623,0.5245000123977661,0.4987500011920929,0.5227500200271606,1019140000.0,"Goldman Sachs Gives Color On Semiconductors (NVDA, NSM, TXN) | Auriga Still Not Sure Where Reality Lies For NVidia"
2011-03-08,0.44825637340545654,0.48875001072883606,0.5199999809265137,0.4779999852180481,0.5172500014305115,1947184000.0,"JPM Says ""Our Bearish View on the Company's Execution Proved Wrong"" (NVDA) | Benzinga's Top Upgrades (NVDA, ANF, MIPS, WFT) | J.P. Morgan Upgrades NVIDIA Corporation To Neutral (NVDA) | JP Morgan Upgrades NVIDIA To Neutral, $21 PT"
2011-03-09,0.43885549902915955,0.47850000858306885,0.492000013589859,0.4742499887943268,0.4872500002384186,1318976000.0,"FBR Capital Maintains Market Perform Rating, $22 PT On NVDA  | Deutsche Bank Retains NVIDIA Hold, $20 PT (NVDA) | J.P. Morgan Neutral On NVIDIA Corporation (NVDA)"
2011-03-10,0.41088244318962097,0.4480000138282776,0.47099998593330383,0.44749999046325684,0.4675000011920929,1722736000.0,"Benzinga's Top ETF Decliners, March 10th (ERX, EDC, URTY, SOXL) | Benzinga's Top ETF Gainers, March 10th (ERY, EDZ, TZA, SOXS)"
2011-03-11,0.4138631522655487,0.45124998688697815,0.4637500047683716,0.4415000081062317,0.4517500102519989,1486832000.0,
2011-03-12,0.41500959793726605,0.45249999562899273,0.4645833373069763,0.44350000222524005,0.4527500073115031,1325674666.6666667,
2011-03-13,0.41615604360898334,0.45375000437100727,0.46541666984558105,0.4454999963442485,0.45375000437100727,1164517333.3333335,
2011-03-14,0.4173024892807007,0.45500001311302185,0.4662500023841858,0.44749999046325684,0.4547500014305115,1003360000.0,
2011-03-15,0.4049210250377655,0.4415000081062317,0.4490000009536743,0.42524999380111694,0.43274998664855957,1256280000.0,"NVIDIA Announces Resignation of CFO David White  | Wells Fargo Initiates NVIDIA at Market Perform (NVDA) | Mad Money Lightning Round: Cramer Likes Salesforce.com (NVDA, CLNE, RF, HBAN, C, NXPI, XLNX, QCOM, SWKS, NKE, CRM)"
2011-03-16,0.4019404351711273,0.43825000524520874,0.45875000953674316,0.4325000047683716,0.4375,1476520000.0,"Oppenheimer Comments On Intel & NVIDIA Following CFO Resignation | US Stock Futures Down, Economic Data In Focus; Japan's Nikkei Ends 5.7% Higher | Stocks To Watch For March 16 (PSUN, GES, RMBS, VRA, NVDA)"
2011-03-17,0.40950676798820496,0.4465000033378601,0.4507499933242798,0.4300000071525574,0.44999998807907104,1238516000.0,
2011-03-18,0.4040038287639618,0.4404999911785126,0.45500001311302185,0.4399999976158142,0.45350000262260437,886960000.0,
2011-03-19,0.4050738414128621,0.4416666626930237,0.45483333865801495,0.43983333309491474,0.45233333110809326,841917333.3333334,
2011-03-20,0.4061438540617625,0.4428333342075348,0.454666664203008,0.4396666685740153,0.45116665959358215,796874666.6666666,
2011-03-21,0.40721386671066284,0.4440000057220459,0.4544999897480011,0.43950000405311584,0.44999998807907104,751832000.0,
2011-03-22,0.40010592341423035,0.4362500011920929,0.44699999690055847,0.43424999713897705,0.4427500069141388,718332000.0,
2011-03-23,0.4083603024482727,0.445250004529953,0.4465000033378601,0.4259999990463257,0.43549999594688416,782396000.0,"Benzinga's Top ETF Decliners, March 22nd (EGPT, DTO, SOXL, DRN)"
2011-03-24,0.44091910123825073,0.4807499945163727,0.48625001311302185,0.45375001430511475,0.4547500014305115,1780592000.0,"NASDAQ Movers (NVDA, JDSU, MU)"
2011-03-25,0.42716190218925476,0.4657500088214874,0.48625001311302185,0.4650000035762787,0.48500001430511475,1196392000.0,"Benzinga's Top ETF Decliners, March 24th (SOXS, TVIX, SQQQ, SPXU) | Benzinga's Top ETF Gainers, March 24th (SOXL, TQQQ, DAG, EGPT)"
2011-03-26,0.4324354926745097,0.4715000092983246,0.48783334096272785,0.4675000011920929,0.48225000500679016,1199022666.6666667,
2011-03-27,0.4377090831597646,0.47725000977516174,0.4894166688124339,0.4699999988079071,0.4794999957084656,1201653333.3333333,
2011-03-28,0.44298267364501953,0.4830000102519989,0.4909999966621399,0.4724999964237213,0.476749986410141,1204284000.0,"Bottom May Be In For Nvidia (NVDA) | Benzinga's Top Upgrades (NOK, ILMN, NVDA, T) | Benzinga's Top Pre-Market NASDAQ Gainers (JASO, NVDA, FFIV, CSIQ) | JMP Securities Upgrades NVDA To Outperform"
