Date,Adj Close,Close,High,Low,Open,Volume,News,trend_1d,log_returns,volatility_5d,DistRoBERTa_sentiment_scores,DistRoBERTa_sentiment_vector,DistRoBERTa_adjusted_score,DistRoBERTa_raw_score,DistRoBERTa_predictions,FinBERT_sentiment_scores,FinBERT_sentiment_vector,FinBERT_adjusted_score,FinBERT_raw_score,FinBERT_predictions,DeBERTa_sentiment_scores,DeBERTa_sentiment_vector,DeBERTa_adjusted_score,DeBERTa_raw_score,DeBERTa_predictions
2018-11-13,51.675594329833984,51.8025016784668,52.83024978637695,51.557498931884766,52.16450119018555,30274000.0,"Startup Point Of Sale Operating System Poynt Raises $100M | Day After Selloff, Earnings, Trade News Seem To Offer Lift",0.00734514678695386,,,"[{'label': 'positive', 'score': 0.9992944002151489}, {'label': 'neutral', 'score': 0.00042997620766982436}, {'label': 'negative', 'score': 0.00027562890318222344}]","(0.00042997620766982436, 0.9992944002151489, 0.00027562890318222344)",0.9994485050668729,0.9992944002151489,0,"[{'label': 'positive', 'score': 0.9317995309829712}, {'label': 'neutral', 'score': 0.05173364281654358}, {'label': 'negative', 'score': 0.01646680198609829}]","(0.05173364281654358, 0.9317995309829712, 0.01646680198609829)",0.9652696686287704,0.9317995309829712,0,"[{'label': 'positive', 'score': 0.9988880753517151}, {'label': 'neutral', 'score': 0.0008293764549307525}, {'label': 'negative', 'score': 0.0002825464471243322}]","(0.0008293764549307525, 0.9988880753517151, 0.0002825464471243322)",0.9994344380409911,0.9988880753517151,0
2018-11-14,52.05516052246094,52.18299865722656,52.72819900512695,51.54999923706055,52.5,31318000.0,"Moderate Inflation, Positive Retail Earnings Offer Lift In Back-And-Forth Market | UPDATE: JANA Partners 13F Shows Fund Liquidated Stakes In Alphabet, Facebook, Wells Fargo, Grubhub",0.020169436512844863,0.007318302565975737,,"[{'label': 'positive', 'score': 0.9994131326675415}, {'label': 'negative', 'score': 0.0003962556947953999}, {'label': 'neutral', 'score': 0.00019060990598518401}]","(0.00019060990598518401, 0.9994131326675415, 0.0003962556947953999)",0.9992073375197157,0.9994131326675415,0,"[{'label': 'positive', 'score': 0.8191764950752258}, {'label': 'neutral', 'score': 0.16684913635253906}, {'label': 'negative', 'score': 0.013974359259009361}]","(0.16684913635253906, 0.8191764950752258, 0.013974359259009361)",0.9664541920918364,0.8191764950752258,0,"[{'label': 'positive', 'score': 0.9986138343811035}, {'label': 'neutral', 'score': 0.0011010735761374235}, {'label': 'negative', 'score': 0.00028505540103651583}]","(0.0011010735761374235, 0.9986138343811035, 0.00028505540103651583)",0.9994292607511083,0.9986138343811035,0
2018-11-15,53.10508346557617,53.23550033569336,53.59249877929688,51.5890007019043,52.23550033569336,36722000.0,"Tablet Boom Fades As Smartphones, Sleek Laptops Take Over | Q3 13F Roundup: How Buffett, Einhorn, Ackman And Others Adjusted Their Portfolio | Loup's Munster Calls Google 'the oxygen of the internet,' Says Believes In The Co. Because They Are Changing The World | Loup's Munster On Alphabet/Google Notes Short-Term For Stock/Co. Will Be Up And Down Amid Questions About Data, Privacy, But Says For An Investor With Greater Than A 1-Year View, 'this is a great story to own'",-0.0030242844921241074,0.019968727729018296,,"[{'label': 'positive', 'score': 0.9607393145561218}, {'label': 'neutral', 'score': 0.038129400461912155}, {'label': 'negative', 'score': 0.0011313146678730845}]","(0.038129400461912155, 0.9607393145561218, 0.0011313146678730845)",0.9976476781107543,0.9607393145561218,0,"[{'label': 'neutral', 'score': 0.44586434960365295}, {'label': 'negative', 'score': 0.405452162027359}, {'label': 'positive', 'score': 0.14868345856666565}]","(0.44586434960365295, 0.14868345856666565, 0.405452162027359)",-0.46336798054137246,-0.405452162027359,0,"[{'label': 'neutral', 'score': 0.9219425916671753}, {'label': 'negative', 'score': 0.05852588638663292}, {'label': 'positive', 'score': 0.019531460478901863}]","(0.9219425916671753, 0.019531460478901863, 0.05852588638663292)",-0.49956125174103944,-0.05852588638663292,0
2018-11-16,52.94447708129883,53.074501037597656,53.34999847412109,52.44900131225586,52.97050094604492,33162000.0,Munster: There's Something 'Fundamentally Wrong' With Facebook | Loud And Clear: Sonos Boasts High Demand In Q4 Print,-0.013028861927049107,-0.003028866881767584,,"[{'label': 'positive', 'score': 0.7284447550773621}, {'label': 'neutral', 'score': 0.21075987815856934}, {'label': 'negative', 'score': 0.06079540774226189}]","(0.21075987815856934, 0.7284447550773621, 0.06079540774226189)",0.8459393968875952,0.7284447550773621,0,"[{'label': 'negative', 'score': 0.9527046084403992}, {'label': 'neutral', 'score': 0.03394134342670441}, {'label': 'positive', 'score': 0.013353999704122543}]","(0.03394134342670441, 0.013353999704122543, 0.9527046084403992)",-0.972353644817117,-0.9527046084403992,0,"[{'label': 'positive', 'score': 0.8401749730110168}, {'label': 'neutral', 'score': 0.14566345512866974}, {'label': 'negative', 'score': 0.014161528088152409}]","(0.14566345512866974, 0.8401749730110168, 0.014161528088152409)",0.9668478917383665,0.8401749730110168,0
2018-11-17,52.25467173258463,52.38300069173177,53.24649937947592,51.90366744995117,52.933667500813804,34498666.666666664,"Pot Stocks, ETFs, Top News And Data From The Cannabis Industry This Week",-0.013200854031545362,-0.013114482050224504,,"[{'label': 'neutral', 'score': 0.9998800754547119}, {'label': 'negative', 'score': 6.477256829384714e-05}, {'label': 'positive', 'score': 5.523916115635075e-05}]","(0.9998800754547119, 5.523916115635075e-05, 6.477256829384714e-05)",-0.07943729484752189,-6.477256829384714e-05,0,"[{'label': 'neutral', 'score': 0.9416732788085938}, {'label': 'negative', 'score': 0.029446955770254135}, {'label': 'positive', 'score': 0.02887978032231331}]","(0.9416732788085938, 0.02887978032231331, 0.029446955770254135)",-0.009724107432322129,-0.029446955770254135,0,"[{'label': 'neutral', 'score': 0.9995846152305603}, {'label': 'positive', 'score': 0.00027100404258817434}, {'label': 'negative', 'score': 0.0001444294030079618}]","(0.9995846152305603, 0.00027100404258817434, 0.0001444294030079618)",0.3046809083909487,0.00027100404258817434,0
2018-11-18,51.564866383870445,51.69150034586588,53.14300028483073,51.35833358764648,52.89683405558268,35835333.333333336,,-0.013377447766829809,-0.013288759782868663,0.2257785578974854,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2018-11-19,50.87506103515625,51.0,53.03950119018555,50.8129997253418,52.86000061035156,37172000.0,"Several tech and tech-related stocks moving lower despite no company-specific news; Move may be linked to reports Apple cut iPhone production orders, as well as sell off in the overall market.",0.005647023518880134,-0.013467731906177886,0.22904410776375286,"[{'label': 'negative', 'score': 0.9975876808166504}, {'label': 'neutral', 'score': 0.002021163236349821}, {'label': 'positive', 'score': 0.0003911576932296157}]","(0.002021163236349821, 0.0003911576932296157, 0.9975876808166504)",-0.9992161002255044,-0.9975876808166504,0,"[{'label': 'negative', 'score': 0.9724951386451721}, {'label': 'neutral', 'score': 0.016971763223409653}, {'label': 'positive', 'score': 0.010533125139772892}]","(0.016971763223409653, 0.010533125139772892, 0.9724951386451721)",-0.9785700461974159,-0.9724951386451721,0,"[{'label': 'negative', 'score': 0.9986248016357422}, {'label': 'neutral', 'score': 0.0010217133676633239}, {'label': 'positive', 'score': 0.0003533880808390677}]","(0.0010217133676633239, 0.0003533880808390677, 0.9986248016357422)",-0.9992925009084747,-0.9986248016357422,0
2018-11-20,51.162353515625,51.28799819946289,51.58700180053711,49.80099868774414,50.0,48982000.0,"This Leveraged ETF Rapidly Became One Of November's Best | Tech Shares, Retailer Earnings Roil Markets In Continuing Sell-Off",0.011552460903033301,0.005631138854228435,0.13587621588923213,"[{'label': 'positive', 'score': 0.995629072189331}, {'label': 'neutral', 'score': 0.0038921316154301167}, {'label': 'negative', 'score': 0.0004787521611433476}]","(0.0038921316154301167, 0.995629072189331, 0.0004787521611433476)",0.9990387543407652,0.995629072189331,0,"[{'label': 'negative', 'score': 0.9487778544425964}, {'label': 'positive', 'score': 0.03476444259285927}, {'label': 'neutral', 'score': 0.01645779237151146}]","(0.01645779237151146, 0.03476444259285927, 0.9487778544425964)",-0.9293076816367847,-0.9487778544425964,0,"[{'label': 'positive', 'score': 0.992558479309082}, {'label': 'neutral', 'score': 0.004835768137127161}, {'label': 'negative', 'score': 0.0026058033108711243}]","(0.004835768137127161, 0.992558479309082, 0.0026058033108711243)",0.9947630690602945,0.992558479309082,0
2018-11-21,51.75340270996094,51.88050079345703,52.428001403808594,51.67350006103516,51.8380012512207,30686000.0,A Perspective On The Recent Meltdown In FAANG Stocks,-0.006616171189725573,0.011486240742471893,0.19280483837010048,"[{'label': 'neutral', 'score': 0.9820107817649841}, {'label': 'negative', 'score': 0.017709245905280113}, {'label': 'positive', 'score': 0.0002800381334964186}]","(0.9820107817649841, 0.0002800381334964186, 0.017709245905280113)",-0.9688661168623736,-0.017709245905280113,0,"[{'label': 'neutral', 'score': 0.9117382168769836}, {'label': 'negative', 'score': 0.050867218524217606}, {'label': 'positive', 'score': 0.03739454224705696}]","(0.9117382168769836, 0.03739454224705696, 0.050867218524217606)",-0.15264454458453797,-0.050867218524217606,1,"[{'label': 'negative', 'score': 0.9567972421646118}, {'label': 'neutral', 'score': 0.0417466014623642}, {'label': 'positive', 'score': 0.0014561830321326852}]","(0.0417466014623642, 0.0014561830321326852, 0.9567972421646118)",-0.9969607559047676,-0.9567972421646118,0
2018-11-22,51.410993576049805,51.53725051879883,52.153751373291016,51.39672470092773,51.66900062561035,22258000.0,,-0.00666023645427094,-0.006638155070060059,0.17972046433201513,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2018-11-23,51.06858444213867,51.19400024414063,51.87950134277344,51.11994934082031,51.5,13830000.0,,0.008054326065681794,-0.006682514803565149,0.16170168051862893,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2018-11-24,51.47990798950195,51.60633341471354,52.07483418782552,51.31179936726888,51.63916651407877,22172000.0,,0.007989972224133224,0.008022063103328935,0.13488226978621032,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2018-11-25,51.891231536865234,52.01866658528646,52.2701670328776,51.503649393717446,51.778333028157554,30514000.0,,0.007926638601873481,0.007958221409349276,0.13937071458640504,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2018-11-26,52.30255508422852,52.430999755859375,52.46549987792969,51.695499420166016,51.91749954223633,38856000.0,KeyBanc Sees 'Significant Runway' For AMD In Cloud Data Processors | A Black Friday Recap: Holiday Season 'Off To A Mixed Start' | A Russian Communications Watchdog Has Opened An Administrative Case Against Google,-0.004014777723000185,0.007895387835836898,0.12711095849112547,"[{'label': 'positive', 'score': 0.9976794123649597}, {'label': 'neutral', 'score': 0.0016443963395431638}, {'label': 'negative', 'score': 0.0006761856493540108}]","(0.0016443963395431638, 0.9976794123649597, 0.0006761856493540108)",0.9986454011963294,0.9976794123649597,0,"[{'label': 'negative', 'score': 0.9608347415924072}, {'label': 'neutral', 'score': 0.021606028079986572}, {'label': 'positive', 'score': 0.01755925640463829}]","(0.021606028079986572, 0.01755925640463829, 0.9608347415924072)",-0.964105960501423,-0.9608347415924072,0,"[{'label': 'positive', 'score': 0.9860765933990479}, {'label': 'neutral', 'score': 0.011956905014812946}, {'label': 'negative', 'score': 0.0019664494320750237}]","(0.011956905014812946, 0.9860765933990479, 0.0019664494320750237)",0.9960195065461108,0.9860765933990479,0
2018-11-27,52.09257125854492,52.22050094604492,52.87900161743164,51.92449951171875,52.04999923706055,36064000.0,Analyst: FANG Stocks Growth Fundamentals Remain Relatively Strong | YouTube Unit Of Alphabet Inc's Google Says Aims To Make All Future Original Programming Ad-Supported; Say Strategy Shift Follows Global User And Advertiser Demand | Waymo Says Deborah Hersman Will Join Co. As Chief Safety Officer And Amee Chande Will Join As Chief Commercial Officer | Upbeat Sentiment On Retail Wanes After Trump Comments On Trade | Some Google Employees Calling On The Company To Cancel Project Dragonfly,0.04004173773499309,-0.004022858578894575,0.11669976156177185,"[{'label': 'positive', 'score': 0.9993579983711243}, {'label': 'neutral', 'score': 0.00043127688695676625}, {'label': 'negative', 'score': 0.00021074447431601584}]","(0.00043127688695676625, 0.9993579983711243, 0.00021074447431601584)",0.9995783292028199,0.9993579983711243,1,"[{'label': 'negative', 'score': 0.6213077902793884}, {'label': 'positive', 'score': 0.2704245448112488}, {'label': 'neutral', 'score': 0.10826772451400757}]","(0.10826772451400757, 0.2704245448112488, 0.6213077902793884)",-0.3934849412323657,-0.6213077902793884,0,"[{'label': 'positive', 'score': 0.9912635087966919}, {'label': 'neutral', 'score': 0.008300891146063805}, {'label': 'negative', 'score': 0.00043558518518693745}]","(0.008300891146063805, 0.9912635087966919, 0.00043558518518693745)",0.9991215375957682,0.9912635087966919,1
2018-11-28,54.17844772338867,54.311500549316406,54.34199905395508,51.78799819946289,52.4379997253418,49508000.0,US House Judiciary Committee To Hold Dec. 5 Hearing With Google CEO Pichai On Social Media Practices,0.0019056804758497137,0.039260844785489926,0.25704160935456705,"[{'label': 'neutral', 'score': 0.9998610019683838}, {'label': 'negative', 'score': 8.183633326552808e-05}, {'label': 'positive', 'score': 5.704853901988827e-05}]","(0.9998610019683838, 5.704853901988827e-05, 8.183633326552808e-05)",-0.17847728005033897,-8.183633326552808e-05,1,"[{'label': 'neutral', 'score': 0.5049831867218018}, {'label': 'negative', 'score': 0.4741031527519226}, {'label': 'positive', 'score': 0.0209136214107275}]","(0.5049831867218018, 0.0209136214107275, 0.4741031527519226)",-0.9155033829061485,-0.4741031527519226,0,"[{'label': 'neutral', 'score': 0.9977339506149292}, {'label': 'negative', 'score': 0.001343675539828837}, {'label': 'positive', 'score': 0.0009223935776390135}]","(0.9977339506149292, 0.0009223935776390135, 0.001343675539828837)",-0.18590869931653806,-0.001343675539828837,1
2018-11-29,54.28169631958008,54.415000915527344,54.712249755859375,53.79999923706055,53.80400085449219,29378000.0,'White House to Hold Roundtable With Tech Executives' -WSJ,0.005632628430475961,0.0019038669704207736,0.2662459122661333,"[{'label': 'neutral', 'score': 0.9998235106468201}, {'label': 'positive', 'score': 8.951374184107408e-05}, {'label': 'negative', 'score': 8.702054037712514e-05}]","(0.9998235106468201, 8.951374184107408e-05, 8.702054037712514e-05)",0.014123044162421087,8.951374184107408e-05,1,"[{'label': 'neutral', 'score': 0.9091907143592834}, {'label': 'positive', 'score': 0.07230643928050995}, {'label': 'negative', 'score': 0.018502889201045036}]","(0.9091907143592834, 0.07230643928050995, 0.018502889201045036)",0.592489240688454,0.07230643928050995,0,"[{'label': 'neutral', 'score': 0.9978095889091492}, {'label': 'positive', 'score': 0.0020432262681424618}, {'label': 'negative', 'score': 0.0001472095464123413}]","(0.9978095889091492, 0.0020432262681424618, 0.0001472095464123413)",0.8655888061780427,0.0020432262681424618,0
2018-11-30,54.58744430541992,54.72150039672852,54.77849960327149,53.89400100708008,54.45349884033203,51604000.0,How Google Is Driving Apple Services Revenue Growth,0.0036548612505815647,0.005616824496311607,0.26822058996225095,"[{'label': 'positive', 'score': 0.9995049238204956}, {'label': 'neutral', 'score': 0.00025912304408848286}, {'label': 'negative', 'score': 0.00023596954997628927}]","(0.00025912304408848286, 0.9995049238204956, 0.00023596954997628927)",0.9995279385858055,0.9995049238204956,0,"[{'label': 'neutral', 'score': 0.9216991662979126}, {'label': 'positive', 'score': 0.06002502888441086}, {'label': 'negative', 'score': 0.018275821581482887}]","(0.9216991662979126, 0.06002502888441086, 0.018275821581482887)",0.5331897042563168,0.06002502888441086,0,"[{'label': 'positive', 'score': 0.9959860444068909}, {'label': 'neutral', 'score': 0.003564721206203103}, {'label': 'negative', 'score': 0.00044920461368747056}]","(0.003564721206203103, 0.9959860444068909, 0.00044920461368747056)",0.9990983767101194,0.9959860444068909,0
2018-12-01,54.78695297241211,54.92149988810221,55.26316579182943,54.323750813802086,55.02133305867513,47677333.333333336,,0.0036415518837102923,0.0036481984746139584,0.2721170883563567,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2018-12-02,54.9864616394043,55.12149937947592,55.74783198038737,54.753500620524086,55.58916727701823,43750666.66666666,,0.003628339098630473,0.0036349374865661736,0.25331055794695717,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
2018-12-03,55.18597030639648,55.32149887084961,56.23249816894531,55.183250427246094,56.15700149536133,39824000.0,Market Experts React To G20 Summit,-0.050260722529045454,0.003621772555293734,0.020867943284630503,"[{'label': 'neutral', 'score': 0.9998492002487183}, {'label': 'positive', 'score': 9.104493801714852e-05}, {'label': 'negative', 'score': 5.974068335490301e-05}]","(0.9998492002487183, 9.104493801714852e-05, 5.974068335490301e-05)",0.20760769082222205,9.104493801714852e-05,0,"[{'label': 'neutral', 'score': 0.8946182131767273}, {'label': 'positive', 'score': 0.06979981064796448}, {'label': 'negative', 'score': 0.035581935197114944}]","(0.8946182131767273, 0.06979981064796448, 0.035581935197114944)",0.3247040099445009,0.06979981064796448,0,"[{'label': 'neutral', 'score': 0.9979562759399414}, {'label': 'positive', 'score': 0.0017866980051621795}, {'label': 'negative', 'score': 0.00025696365628391504}]","(0.9979562759399414, 0.0017866980051621795, 0.00025696365628391504)",0.7485262251266311,0.0017866980051621795,0
2018-12-04,52.41228485107422,52.54100036621094,55.22100067138672,52.499000549316406,55.15599822998047,46904000.0,,0.008521917900913945,-0.051567776821823785,0.39565269450322776,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1,"[{'label': 'neutral', 'score': 1.0}, {'label': 'negative', 'score': 0}, {'label': 'positive', 'score': 0}]","(1.0, 0, 0)",0.0,0.0,1
